client_id	path	sentence_id	sentence	sentence_domain	up_votes	down_votes	age	gender	accents	variant	locale	segment
bfd190ee14a1a471a73fdd548d77ecf17f4d0122801490a976197a3f819fa50f8c85339cd3b8ff50c68dc3a50b7d4515661267eacd7a81af3179339724ba623b	common_voice_ur_41103238.mp3	06bfd2104e37d260c3d653c28d9bccd8924871dafb3e4ad7d7b9bcd3e1e87dcb	اب اس سوچ کا خمیازہ نا صرف ہم جیسے ‘بلکہ قوم بھگت رہی ہے۔		2	2	twenties		Native		ur	
bfd190ee14a1a471a73fdd548d77ecf17f4d0122801490a976197a3f819fa50f8c85339cd3b8ff50c68dc3a50b7d4515661267eacd7a81af3179339724ba623b	common_voice_ur_41103393.mp3	08ec50d3bb74240b8d4374d901800195eda8120ba7ccc73e8629bb58eb937ebf	موسموں میں تبدیلی کے ساتھ ہی پرندے نقل مکانی کرنا شروع کرتے ہیں		0	2	twenties		Native		ur	
bfd190ee14a1a471a73fdd548d77ecf17f4d0122801490a976197a3f819fa50f8c85339cd3b8ff50c68dc3a50b7d4515661267eacd7a81af3179339724ba623b	common_voice_ur_41103439.mp3	05df6c171b63dc1d3991f44139eb2a035542f08868e208c5d7ba043f8ac55156	خوبصورت ویڈیو کے ساتھ موٹر سائیکل گرل کا نیا گانا		2	2	twenties		Native		ur	
bfd190ee14a1a471a73fdd548d77ecf17f4d0122801490a976197a3f819fa50f8c85339cd3b8ff50c68dc3a50b7d4515661267eacd7a81af3179339724ba623b	common_voice_ur_41103442.mp3	03d8e1c89f072e3812f3ec7e00a065b0209e10d42f6195ea54ce37b6bf716ab4	پاک ایران سرحد پر غیرقانونی تجارت ختم کرنے کیلئے بینکنگ سہولیات ناگزیر		0	2	twenties		Native		ur	
0caf1e9fcf53a95273ee065171da6b865718f5b7f868878dd78ca8e6b0f17ebe44d84220787a392e1746dcfd2af76276e20314338038bc7aa6a6d5bf29281c5a	common_voice_ur_41104342.mp3	065422728657220dca4dc7fd8e7121dc75c01f0478ebaa73f34cf41c58c4ffe0	وہ اور صرف وہ ہی پوری سچائی جانتا ہے۔		0	2	twenties				ur	
1af1ff00212869c2a0231dfac38d8cb42de7580728cfc3a03ad204f6ac66bb084d6d42827ceb0987c88c72de76a0567a47507efdae87ed094994bb9a96c2ee98	common_voice_ur_41104916.mp3	08f8afb961b4ccfd06481fb9f0a1b43059bd9ba6b9e036d468eddb1d3b686971	لیکن جیسے عرض کیا‘ شب کے آتے ہی کیفیت بدل جاتی ہے۔		0	2	twenties				ur	
26d9decdc4747ddf6efb2990489a4b38acbac7ad0b2128f090bd945197bb3b64db0f456f4e41cb404a79f0934f9d128919c63d724ad20f07986b603dbbf30dde	common_voice_ur_41107692.mp3	099128cf34f2deaf8afe8f77f3235de2ec77bcdd6825aae9b74165332ac402cb	قاضی صاحب کے ساتھ یہ نہیں تھا۔		0	2	twenties		I have a pure urdu accent as with proper pronounciations and deliverance		ur	
26d9decdc4747ddf6efb2990489a4b38acbac7ad0b2128f090bd945197bb3b64db0f456f4e41cb404a79f0934f9d128919c63d724ad20f07986b603dbbf30dde	common_voice_ur_41107697.mp3	091162fbf13619f01893a17fb418ffa35b8b8977f01c6cff066399bdbb85aad0	میرا ہاتھ تھامو۔		0	2	twenties		I have a pure urdu accent as with proper pronounciations and deliverance		ur	
26d9decdc4747ddf6efb2990489a4b38acbac7ad0b2128f090bd945197bb3b64db0f456f4e41cb404a79f0934f9d128919c63d724ad20f07986b603dbbf30dde	common_voice_ur_41107700.mp3	0447a8cbacf45eba84726e997225b7fd34493171cb3f5fc8fff6192e75e59ebb	طرح طرح کے پکوانوں سے مہمانوں کي خاطر کي گئي		0	2	twenties		I have a pure urdu accent as with proper pronounciations and deliverance		ur	
26d9decdc4747ddf6efb2990489a4b38acbac7ad0b2128f090bd945197bb3b64db0f456f4e41cb404a79f0934f9d128919c63d724ad20f07986b603dbbf30dde	common_voice_ur_41107712.mp3	087236f95e487e019719bd13c3355dfb3c94a46386e285c92f9e8080f27f3f96	وہاں دگرگوں ہے لحظہ لحظہ، یہاں بدلتا نہیں زمانہ		0	2	twenties		I have a pure urdu accent as with proper pronounciations and deliverance		ur	
26d9decdc4747ddf6efb2990489a4b38acbac7ad0b2128f090bd945197bb3b64db0f456f4e41cb404a79f0934f9d128919c63d724ad20f07986b603dbbf30dde	common_voice_ur_41107722.mp3	090793219e3f448d4cd965b2ec99a562f7ca2f2c62e5152c886017d825f9d76b	میکسکو کے لوگ تین باتوں کو اپنے خوش رہنے کی سب سے بڑی وجہ بتاتے ہیں		0	2	twenties		I have a pure urdu accent as with proper pronounciations and deliverance		ur	
26d9decdc4747ddf6efb2990489a4b38acbac7ad0b2128f090bd945197bb3b64db0f456f4e41cb404a79f0934f9d128919c63d724ad20f07986b603dbbf30dde	common_voice_ur_41107739.mp3	0a2f6633e063b67725e903c12381c1a0a24045dde983fd1d34ca761fbc01fa34	شاید بارش ہو جائے		2	2	twenties		I have a pure urdu accent as with proper pronounciations and deliverance		ur	
26d9decdc4747ddf6efb2990489a4b38acbac7ad0b2128f090bd945197bb3b64db0f456f4e41cb404a79f0934f9d128919c63d724ad20f07986b603dbbf30dde	common_voice_ur_41107745.mp3	0a12be4a74b6b9625d8019d9aedd57ff80cc48d4f546f9863f8acb6dcb5a4d50	تو انہیں چھوڑ دیا جاتا تھا۔		0	2	twenties		I have a pure urdu accent as with proper pronounciations and deliverance		ur	
26d9decdc4747ddf6efb2990489a4b38acbac7ad0b2128f090bd945197bb3b64db0f456f4e41cb404a79f0934f9d128919c63d724ad20f07986b603dbbf30dde	common_voice_ur_41107761.mp3	0a2baeb4f93d54124e6e76bdf715a2eb93845789527b631170f1858e37c82e09	فلسطینی باشندوں کے گھر		0	2	twenties		I have a pure urdu accent as with proper pronounciations and deliverance		ur	
26d9decdc4747ddf6efb2990489a4b38acbac7ad0b2128f090bd945197bb3b64db0f456f4e41cb404a79f0934f9d128919c63d724ad20f07986b603dbbf30dde	common_voice_ur_41107772.mp3	07819e72525ebd2188a3f2243562b6c5aab7976414bc79773a085a47be117775	ان میں کوئی دراڑ نہیں، کسی بھی بات پہ اختلاف نہیں۔		0	2	twenties		I have a pure urdu accent as with proper pronounciations and deliverance		ur	
26d9decdc4747ddf6efb2990489a4b38acbac7ad0b2128f090bd945197bb3b64db0f456f4e41cb404a79f0934f9d128919c63d724ad20f07986b603dbbf30dde	common_voice_ur_41107815.mp3	094e2091de8083835aa7b35babbfac5df2dbc43d23e23f65338e2d3c6fecd538	ایف اے ٹی ایف سے پاکستان کو مزید ماہ کی مہلت ملنے کا امکان		0	2	twenties		I have a pure urdu accent as with proper pronounciations and deliverance		ur	
26d9decdc4747ddf6efb2990489a4b38acbac7ad0b2128f090bd945197bb3b64db0f456f4e41cb404a79f0934f9d128919c63d724ad20f07986b603dbbf30dde	common_voice_ur_41107872.mp3	05ee60f8d10d608820f0b2f5b6de0bfff5955126f0145759ad1a350fb2b7899f	زبور عبرانی صحائف میں سے ایک کتاب ہے		0	2	twenties		I have a pure urdu accent as with proper pronounciations and deliverance		ur	
26d9decdc4747ddf6efb2990489a4b38acbac7ad0b2128f090bd945197bb3b64db0f456f4e41cb404a79f0934f9d128919c63d724ad20f07986b603dbbf30dde	common_voice_ur_41108136.mp3	06f84a69ee5f6c953695ae71120fb753a29d3a432ed3eabec42a9c672bf75d51	صفائی کا تردّد اس پہ زیادہ نہ دکھائی دیتا تھا۔		2	2	twenties		I have a pure urdu accent as with proper pronounciations and deliverance		ur	
26d9decdc4747ddf6efb2990489a4b38acbac7ad0b2128f090bd945197bb3b64db0f456f4e41cb404a79f0934f9d128919c63d724ad20f07986b603dbbf30dde	common_voice_ur_41108212.mp3	0997296c5615ed917d48f5ddf0937d12601a5ea15c602f846a3a1e68e3e4bc15	پاکستان کی اب تک بننے والی سب سے بہترین فلم کونسی ہے		0	2	twenties		I have a pure urdu accent as with proper pronounciations and deliverance		ur	
26d9decdc4747ddf6efb2990489a4b38acbac7ad0b2128f090bd945197bb3b64db0f456f4e41cb404a79f0934f9d128919c63d724ad20f07986b603dbbf30dde	common_voice_ur_41108215.mp3	07a39412f9f85aeb7f38935f660ac5c053b5834e3aae4e9d66dec3aa6db1ca22	ان جذبات کی اساس مذہب ہے۔		0	2	twenties		I have a pure urdu accent as with proper pronounciations and deliverance		ur	
26d9decdc4747ddf6efb2990489a4b38acbac7ad0b2128f090bd945197bb3b64db0f456f4e41cb404a79f0934f9d128919c63d724ad20f07986b603dbbf30dde	common_voice_ur_41108216.mp3	09442aba8285ff5f5961ddb5610587e2112563bf104bc960b209855fd5e4017e	ٹام نے دو ہفتوں سے اپنے بال نہیں دھوئے		0	2	twenties		I have a pure urdu accent as with proper pronounciations and deliverance		ur	
26d9decdc4747ddf6efb2990489a4b38acbac7ad0b2128f090bd945197bb3b64db0f456f4e41cb404a79f0934f9d128919c63d724ad20f07986b603dbbf30dde	common_voice_ur_41108221.mp3	074d3bc3115e252cc8d0037a821477b4a271b48aaf8ad89e6e8750532fe64041	لاک ڈان اسپنرز کی تکنیک پر کام کرنے کیلئے بہترین وقت ہے مشتاق احمد		0	2	twenties		I have a pure urdu accent as with proper pronounciations and deliverance		ur	
26d9decdc4747ddf6efb2990489a4b38acbac7ad0b2128f090bd945197bb3b64db0f456f4e41cb404a79f0934f9d128919c63d724ad20f07986b603dbbf30dde	common_voice_ur_41108267.mp3	0609bacc31f8eef4f0b8ae862aa168e1d2f5921304dfea7fa4445ce9d06a75fc	مقبوضہ کشمیر میں ایسی صورتحال پیدا ہو چکی ہے۔		0	2	twenties		I have a pure urdu accent as with proper pronounciations and deliverance		ur	
26d9decdc4747ddf6efb2990489a4b38acbac7ad0b2128f090bd945197bb3b64db0f456f4e41cb404a79f0934f9d128919c63d724ad20f07986b603dbbf30dde	common_voice_ur_41108286.mp3	071bdc020f39feec7f4bbe72779ebe9b34f47f60affcf62f6ff658511956e504	ایسی کیفیت کا علاج کیا ہے؟		0	2	twenties		I have a pure urdu accent as with proper pronounciations and deliverance		ur	
26d9decdc4747ddf6efb2990489a4b38acbac7ad0b2128f090bd945197bb3b64db0f456f4e41cb404a79f0934f9d128919c63d724ad20f07986b603dbbf30dde	common_voice_ur_41108315.mp3	080c896aa7c3eebff2787df10ba0f2f5e983d011d2b02205924e6f8cc2c3ba15	اللّه کا عذاب ھے		2	2	twenties		I have a pure urdu accent as with proper pronounciations and deliverance		ur	
26d9decdc4747ddf6efb2990489a4b38acbac7ad0b2128f090bd945197bb3b64db0f456f4e41cb404a79f0934f9d128919c63d724ad20f07986b603dbbf30dde	common_voice_ur_41109202.mp3	070b98a55ef0ef48cf6c7cec84ac106ba34ac46ddd6f56631b5d75a25ae05e89	لاہور میں پیر کی شب پولیس کی وردیوں میں ملبوس		0	2	twenties		I have a pure urdu accent as with proper pronounciations and deliverance		ur	
26d9decdc4747ddf6efb2990489a4b38acbac7ad0b2128f090bd945197bb3b64db0f456f4e41cb404a79f0934f9d128919c63d724ad20f07986b603dbbf30dde	common_voice_ur_41109219.mp3	06d2fea604c0727f7f8b4736ed11ed218f0947a7ebcf7440e8a050c0f21a774b	اس سیب کا ذائقہ بہت کڑوا ہے۔		2	2	twenties		I have a pure urdu accent as with proper pronounciations and deliverance		ur	
26d9decdc4747ddf6efb2990489a4b38acbac7ad0b2128f090bd945197bb3b64db0f456f4e41cb404a79f0934f9d128919c63d724ad20f07986b603dbbf30dde	common_voice_ur_41109220.mp3	08e57e5b13592c040ef09c79840e3e922e5a65c43d1dfff70226a391b8feeac6	مردوں کو لڑکی کے ریپ کی دعوت دینے والی خاتون کی ویڈیو وائرل		2	2	twenties		I have a pure urdu accent as with proper pronounciations and deliverance		ur	
26d9decdc4747ddf6efb2990489a4b38acbac7ad0b2128f090bd945197bb3b64db0f456f4e41cb404a79f0934f9d128919c63d724ad20f07986b603dbbf30dde	common_voice_ur_41109234.mp3	098f22a817b9536c9d7808edd9a52e1d594a4126994a9e75b706d173d9a23ef3	اس کلاس میں کتنے لڑکے ہیں؟		2	2	twenties		I have a pure urdu accent as with proper pronounciations and deliverance		ur	
26d9decdc4747ddf6efb2990489a4b38acbac7ad0b2128f090bd945197bb3b64db0f456f4e41cb404a79f0934f9d128919c63d724ad20f07986b603dbbf30dde	common_voice_ur_41109275.mp3	050a8d58c8d438517f58eff3b5d3e95e55c89b2d1c17e452d21d8fad0fa5c6c2	ایشز سیریز چوتھے ٹیسٹ میں سٹریلیا پر اننگز کی شکست کے بادل منڈلانے لگے		0	2	twenties		I have a pure urdu accent as with proper pronounciations and deliverance		ur	
26d9decdc4747ddf6efb2990489a4b38acbac7ad0b2128f090bd945197bb3b64db0f456f4e41cb404a79f0934f9d128919c63d724ad20f07986b603dbbf30dde	common_voice_ur_41109291.mp3	08fc29fc277d1072aa51bd25284f3a589822d421d208c371b6f492ea2b9f05e0	انہوں نے کہا کہ پاکستان اب معرض وجود میں آ رہا ہے۔		0	2	twenties		I have a pure urdu accent as with proper pronounciations and deliverance		ur	
26d9decdc4747ddf6efb2990489a4b38acbac7ad0b2128f090bd945197bb3b64db0f456f4e41cb404a79f0934f9d128919c63d724ad20f07986b603dbbf30dde	common_voice_ur_41109303.mp3	09fe8155ee3a5fb1729fda10c82bea2a4a7bcf5a3ab83c67307a396edb558eab	انگلیںڈ کے خلاف قومی ٹی ٹوینٹی ٹیم کا اعلان عمر اکمل ڈراپ		0	2	twenties		I have a pure urdu accent as with proper pronounciations and deliverance		ur	
26d9decdc4747ddf6efb2990489a4b38acbac7ad0b2128f090bd945197bb3b64db0f456f4e41cb404a79f0934f9d128919c63d724ad20f07986b603dbbf30dde	common_voice_ur_41109317.mp3	09040da228a67acaa7357ecd7f25717badc4d4a59e40f593c3affecb495123e9	لکس اسٹائل ایوارڈز میں کس کے نام کونسا اعزاز		0	2	twenties		I have a pure urdu accent as with proper pronounciations and deliverance		ur	
26d9decdc4747ddf6efb2990489a4b38acbac7ad0b2128f090bd945197bb3b64db0f456f4e41cb404a79f0934f9d128919c63d724ad20f07986b603dbbf30dde	common_voice_ur_41109322.mp3	0947003cbbad1a622ed935c8e7b8045f8c893535f0df6154a18ddf0712263718	کی ایک قسم کو طویل اور قدرے		0	2	twenties		I have a pure urdu accent as with proper pronounciations and deliverance		ur	
26d9decdc4747ddf6efb2990489a4b38acbac7ad0b2128f090bd945197bb3b64db0f456f4e41cb404a79f0934f9d128919c63d724ad20f07986b603dbbf30dde	common_voice_ur_41109325.mp3	0733ecf4eb4e9806248b12d3338ee04a1124c94e6e3c5bf3ac78bcf6aec5b49c	بہت جلد یہ قوم غزوہ ہند میں آزمائی جائے گی اور یہی ناشکری قوم تمہیں تلاش کرتی پھرے گی		0	2	twenties		I have a pure urdu accent as with proper pronounciations and deliverance		ur	
26d9decdc4747ddf6efb2990489a4b38acbac7ad0b2128f090bd945197bb3b64db0f456f4e41cb404a79f0934f9d128919c63d724ad20f07986b603dbbf30dde	common_voice_ur_41109332.mp3	05362e593ddb4888189544db311ec78ca5e384641b103e96bba8bc9f13ea5185	کورونا وائرس سلینا گومز کے گانے پر نرسز کا رقص		0	2	twenties		I have a pure urdu accent as with proper pronounciations and deliverance		ur	
dbe7fb2cfb6382628631ec8edccd2be6239f056cc4a48a1d06cdeb4b529d1c3361bdcd6a83a06928a432baacc319b652a7d9d780f0703b613666877d23cd2210	common_voice_ur_41109925.mp3	012034150c240f8a2e0e73d8d085813574f915b3d2fe9606cd9a61030392d418	فالکن میک سے زیادہ رفتار تک پہنچ سکتے ہیں۔		0	2	twenties	female_feminine	very good 		ur	
dbe7fb2cfb6382628631ec8edccd2be6239f056cc4a48a1d06cdeb4b529d1c3361bdcd6a83a06928a432baacc319b652a7d9d780f0703b613666877d23cd2210	common_voice_ur_41109957.mp3	0853a6c1f06af21344766660f6054f01f7c42688463331fe2a63e78ee62125d2	معروف اردو اینیمیٹڈ سیریز کا تیسرا حصہ کم عمری کی شادی کے نام		0	2	twenties	female_feminine	very good 		ur	
7322e0cb32b9bf134cfe7a84b8bddc24a421d19f5bd7e1713465c3f0708f1fcec9b01f2c16147e1b1ef3c6ddf6bec48ed116fa794e90a506ae82d9a5a502a893	common_voice_ur_41117587.mp3	06b96480f4fc13eda31e3b72fe3ac2cba14ddf4c3841f068cd80405b75fc893e	کشکول کو اورہمارے ایٹم بم کو۔		0	2	twenties	female_feminine	My Urdu accent is quite good, but it's influenced by Pashto, as I am Pashtun. This influence can be heard in certain pronunciations and intonations, giving my Urdu a unique flavor that reflects my background.		ur	
7322e0cb32b9bf134cfe7a84b8bddc24a421d19f5bd7e1713465c3f0708f1fcec9b01f2c16147e1b1ef3c6ddf6bec48ed116fa794e90a506ae82d9a5a502a893	common_voice_ur_41117899.mp3	07b9a87e9b8147a47781b67d09ed1ef33485231030bdba5bb63154dfe204ae8a	ایک ہی تمنا کے لئے		0	2	twenties	female_feminine	My Urdu accent is quite good, but it's influenced by Pashto, as I am Pashtun. This influence can be heard in certain pronunciations and intonations, giving my Urdu a unique flavor that reflects my background.		ur	
7322e0cb32b9bf134cfe7a84b8bddc24a421d19f5bd7e1713465c3f0708f1fcec9b01f2c16147e1b1ef3c6ddf6bec48ed116fa794e90a506ae82d9a5a502a893	common_voice_ur_41117924.mp3	095effea0a19412bd25ade40df08e65c3f9c372cb380312b21b8991b25293c47	ایک کھلاڑی کی مشق سے وابستگی		0	2	twenties	female_feminine	My Urdu accent is quite good, but it's influenced by Pashto, as I am Pashtun. This influence can be heard in certain pronunciations and intonations, giving my Urdu a unique flavor that reflects my background.		ur	
7322e0cb32b9bf134cfe7a84b8bddc24a421d19f5bd7e1713465c3f0708f1fcec9b01f2c16147e1b1ef3c6ddf6bec48ed116fa794e90a506ae82d9a5a502a893	common_voice_ur_41117925.mp3	09c51fb1c4a84dcdfa29879989f331bedb8ba205b1491a8c89e6be8f4fa26364	انہیں ذہنی صدموں سے نکلنے میں		0	2	twenties	female_feminine	My Urdu accent is quite good, but it's influenced by Pashto, as I am Pashtun. This influence can be heard in certain pronunciations and intonations, giving my Urdu a unique flavor that reflects my background.		ur	
7322e0cb32b9bf134cfe7a84b8bddc24a421d19f5bd7e1713465c3f0708f1fcec9b01f2c16147e1b1ef3c6ddf6bec48ed116fa794e90a506ae82d9a5a502a893	common_voice_ur_41118180.mp3	08f15c28ce0ad0d54bd44f603e6f3bb23a438d52935c6d296df9285d6e2bd8d9	ترقی سے ہٹ کر ہم دفاعی تیاریوں میں لگ گئے۔		0	2	twenties	female_feminine	My Urdu accent is quite good, but it's influenced by Pashto, as I am Pashtun. This influence can be heard in certain pronunciations and intonations, giving my Urdu a unique flavor that reflects my background.		ur	
838784ebb4ae581cb8a0dc54c333761e1f9b1fd91065486d6e5bd8a3b4df6b55b27f54d5202f17b380e40841d4d26bb9f867105c848c38a6b7f6f2f9cdda7e10	common_voice_ur_41119227.mp3	0aab53e3b460c02aa5de3e80c6bdac9d0ab352282ee52a883444914c555d1ea3	اے دل کوئی اور چارہ ڈھونڈھ لے۔۔۔		0	2	twenties		Native South East Asian		ur	
838784ebb4ae581cb8a0dc54c333761e1f9b1fd91065486d6e5bd8a3b4df6b55b27f54d5202f17b380e40841d4d26bb9f867105c848c38a6b7f6f2f9cdda7e10	common_voice_ur_41119234.mp3	083db8c4a92c640ed4000b5c9a5a47205a645700a7050651b535d48b48619304	ہر نگاہ کا پتھر اور میرے بام و در		0	2	twenties		Native South East Asian		ur	
838784ebb4ae581cb8a0dc54c333761e1f9b1fd91065486d6e5bd8a3b4df6b55b27f54d5202f17b380e40841d4d26bb9f867105c848c38a6b7f6f2f9cdda7e10	common_voice_ur_41119266.mp3	0a3b0b6ec2b22a8fc22dd1fe03aabd6e893c85130e2087ce30deb5242fd40410	عالمی سطح پر معاشی سست روی کے باوجود ترسیلات زر میں اضافہ		2	2	twenties		Native South East Asian		ur	
838784ebb4ae581cb8a0dc54c333761e1f9b1fd91065486d6e5bd8a3b4df6b55b27f54d5202f17b380e40841d4d26bb9f867105c848c38a6b7f6f2f9cdda7e10	common_voice_ur_41119272.mp3	0956dadccb4503f6b894a01f36f398cc4e66709ad9a26daa82f371dbbff616c2	نجی ٹارچر سیل میں ملزمان پر بہیمانہ تشدد کیا جاتا ہے		0	4	twenties		Native South East Asian		ur	
838784ebb4ae581cb8a0dc54c333761e1f9b1fd91065486d6e5bd8a3b4df6b55b27f54d5202f17b380e40841d4d26bb9f867105c848c38a6b7f6f2f9cdda7e10	common_voice_ur_41119279.mp3	0870a3787195d3a441a023579ae5cb592ef6a99da290c374d4ad128c02c85610	اُسے بتایا گیا وُہ ذہین ہونے لگا		0	2	twenties		Native South East Asian		ur	
838784ebb4ae581cb8a0dc54c333761e1f9b1fd91065486d6e5bd8a3b4df6b55b27f54d5202f17b380e40841d4d26bb9f867105c848c38a6b7f6f2f9cdda7e10	common_voice_ur_41119307.mp3	0a7a01e074095be98c43e1ee33f5ff3b9d03ce6e7e2493c9666923833f1f4fe1	یہاں سے دلچسپ سفر شروع ہوتا ہے		2	2	twenties		Native South East Asian		ur	
838784ebb4ae581cb8a0dc54c333761e1f9b1fd91065486d6e5bd8a3b4df6b55b27f54d5202f17b380e40841d4d26bb9f867105c848c38a6b7f6f2f9cdda7e10	common_voice_ur_41119312.mp3	095effea0a19412bd25ade40df08e65c3f9c372cb380312b21b8991b25293c47	ایک کھلاڑی کی مشق سے وابستگی		0	2	twenties		Native South East Asian		ur	
7322e0cb32b9bf134cfe7a84b8bddc24a421d19f5bd7e1713465c3f0708f1fcec9b01f2c16147e1b1ef3c6ddf6bec48ed116fa794e90a506ae82d9a5a502a893	common_voice_ur_41119977.mp3	09cf90cdddbaa2f54f924034925d239321c7e8ed67bc460341ad25ff5bac20c4	کیا آپ گرین ٹی پی رہے ہے؟		0	2	twenties	female_feminine	My Urdu accent is quite good, but it's influenced by Pashto, as I am Pashtun. This influence can be heard in certain pronunciations and intonations, giving my Urdu a unique flavor that reflects my background.		ur	
7322e0cb32b9bf134cfe7a84b8bddc24a421d19f5bd7e1713465c3f0708f1fcec9b01f2c16147e1b1ef3c6ddf6bec48ed116fa794e90a506ae82d9a5a502a893	common_voice_ur_41120299.mp3	09b843129696d765f921910b29f56ac1c80c6964edc961fa42b88f6e3e07011e	بولی کی جنگ ناگزیر ہے		2	2	twenties	female_feminine	My Urdu accent is quite good, but it's influenced by Pashto, as I am Pashtun. This influence can be heard in certain pronunciations and intonations, giving my Urdu a unique flavor that reflects my background.		ur	
40c08b56ca92914f887274e5e47450c27bc6d3ae29d9786cb1f239d8456a4dea948033fb2f5b196032157c7bbf5be9f5c7954031b2b6a948df0c53639a407f42	common_voice_ur_41120333.mp3	08f52d14e5ee1ec1c869459b3706f77f6628c09b0b4b0957de490bee5307060d	سورج نکلنے کا منظر نہایت دیدہ زیب تھا پہاڑوں کی مٹی چمک رہی تھی اور سبزہ دھلا ہوا تھا		0	2	twenties				ur	
